,ip,label
930657,2001:388:608c:4e04:a60:6eff:feed:c00b,1
930658,2001:388:608c:4e04:a60:6eff:feed:c00a,1
931049,2001:388:608c:494e:669:f8ff:feed:66a5,1
932160,2001:388:30bc:cafe::beef,0
932161,2001:388:30bc:cafe::9a7:7aca,0
932447,2001:388:10d0:1:face:b00c:3333:a3f,0
932448,2001:388:10d0:1:face:b00c:0:a7,0
935472,2001:348:b01:112:face:b00c:3333:a3f,0
935473,2001:348:b01:112:face:b00c:0:a7,0
935474,2001:348:b01:112:face:b00c:0:358e,2
935475,2001:348:b01:110:face:b00c:3333:a3f,0
935476,2001:348:b01:110:face:b00c:0:a7,0
935803,2001:318:0:715:face:b00c:3333:a3f,0
935804,2001:318:0:705:face:b00c:3333:a3f,0
936445,2001:2f8:2f:cf80::cafe,0
936446,2001:2f8:2f:cf80::beef,0
944783,2001:2c0:ce03:ca00::fee1:dead,0
944784,2001:2c0:ce03:ca00::face:b00c,0
944814,2001:2c0:cc12:b400:cafe::1,0
944815,2001:2c0:cc12:b400:beef::1,0
950517,2001:268:fa71:9f3:face:b00c:3333:a3f,0
950519,2001:268:fa71:9f1:face:b00c:3333:a3f,0
950757,2001:268:fa30:9f3:face:b00c:3333:a3f,0
950759,2001:268:fa30:9f1:face:b00c:3333:a3f,0
959483,2001:240:bb5e:5101::cafe,0
959484,2001:240:bb5e:2107::cafe,0
959485,2001:240:bb5e:2104::cafe,0
959486,2001:240:bb5e:2103::cafe,0
959487,2001:240:bb5e:2102::cafe,0
959635,2001:240:bb5d:1006::cafe,0
959636,2001:240:bb5d:1004::cafe,0
959637,2001:240:bb5d:1000::cafe,0
959672,2001:240:bb5c:103f::cafe,0
959674,2001:240:bb5c:1034::cafe,0
959675,2001:240:bb5c:1033::cafe,0
959677,2001:240:bb5c:1030::cafe,0
959678,2001:240:bb5c:102f::cafe,0
959679,2001:240:bb5c:102c::cafe,0
959680,2001:240:bb5c:1029::cafe,0
959681,2001:240:bb5c:1027::cafe,0
959682,2001:240:bb5c:1022::cafe,0
959683,2001:240:bb5c:1021::cafe,0
959684,2001:240:bb5c:101f::cafe,0
959685,2001:240:bb5c:101e::cafe,0
959687,2001:240:bb5c:101d::cafe,0
959689,2001:240:bb5c:101c::cafe,0
959690,2001:240:bb5c:101a::cafe,0
959692,2001:240:bb5c:1019::cafe,0
959693,2001:240:bb5c:1018::cafe,0
959694,2001:240:bb5c:1017::cafe,0
959695,2001:240:bb5c:1016::cafe,0
959696,2001:240:bb5c:1014::cafe,0
959697,2001:240:bb5c:1012::cafe,0
959699,2001:240:bb5c:100f::cafe,0
959700,2001:240:bb5c:100b::cafe,0
959701,2001:240:bb5c:1005::cafe,0
959702,2001:240:bb5c:1001::cafe,0
959703,2001:240:bb5c:1000::cafe,0
959706,2001:240:bb5b:101c::cafe,0
959707,2001:240:bb5b:1013::cafe,0
959708,2001:240:bb5b:1012::cafe,0
959709,2001:240:bb5b:1011::cafe,0
959710,2001:240:bb5b:1007::cafe,0
959712,2001:240:bb5b:1000::cafe,0
959713,2001:240:bb5a:1003::cafe,0
959715,2001:240:bb5a:1001::cafe,0
959716,2001:240:bb59:1004::cafe,0
959717,2001:240:bb59:1003::cafe,0
959718,2001:240:bb59:1002::cafe,0
959719,2001:240:bb58:1000::cafe,0
959720,2001:240:bb57:1001::cafe,0
959721,2001:240:bb56:1006::cafe,0
959723,2001:240:bb56:1002::cafe,0
959724,2001:240:bb55:1002::cafe,0
959725,2001:240:bb55:1001::cafe,0
959726,2001:240:bb55:1000::cafe,0
959727,2001:240:bb53:1002::cafe,0
959728,2001:240:bb53:1000::cafe,0
959730,2001:240:bb52:1002::cafe,0
959731,2001:240:bb50:1013::cafe,0
959732,2001:240:bb50:100d::cafe,0
959733,2001:240:bb50:100c::cafe,0
959734,2001:240:bb50:100a::cafe,0
959735,2001:240:bb50:1009::cafe,0
959736,2001:240:bb50:1004::cafe,0
959737,2001:240:bb50:1003::cafe,0
959739,2001:240:bb4e:1003::cafe,0
959775,2001:240:bb4c:1037::cafe,0
959777,2001:240:bb4c:1036::cafe,0
959778,2001:240:bb4c:1035::cafe,0
959779,2001:240:bb4c:1030::cafe,0
959780,2001:240:bb4c:102d::cafe,0
959781,2001:240:bb4c:102c::cafe,0
959782,2001:240:bb4c:102b::cafe,0
959783,2001:240:bb4c:102a::cafe,0
959784,2001:240:bb4c:1028::cafe,0
959785,2001:240:bb4c:1024::cafe,0
959786,2001:240:bb4c:1023::cafe,0
959787,2001:240:bb4c:101f::cafe,0
959788,2001:240:bb4c:101e::cafe,0
959789,2001:240:bb4c:101d::cafe,0
959790,2001:240:bb4c:101c::cafe,0
959791,2001:240:bb4c:101b::cafe,0
959792,2001:240:bb4c:1019::cafe,0
959793,2001:240:bb4c:1014::cafe,0
959795,2001:240:bb4c:1013::cafe,0
959797,2001:240:bb4c:100f::cafe,0
959798,2001:240:bb4c:100e::cafe,0
959800,2001:240:bb4c:1009::cafe,0
959801,2001:240:bb4c:1008::cafe,0
959803,2001:240:bb4c:1007::cafe,0
959804,2001:240:bb4c:1006::cafe,0
959805,2001:240:bb4c:1002::cafe,0
959806,2001:240:bb4c:1000::cafe,0
959807,2001:240:bb4a:1000::cafe,0
959808,2001:240:bb49:100a::cafe,0
959809,2001:240:bb49:1009::cafe,0
959810,2001:240:bb49:1004::cafe,0
959811,2001:240:bb49:1002::cafe,0
959814,2001:240:bb48:1017::cafe,0
959815,2001:240:bb48:1016::cafe,0
959816,2001:240:bb48:1015::cafe,0
959817,2001:240:bb48:1014::cafe,0
959818,2001:240:bb48:1010::cafe,0
959819,2001:240:bb48:100f::cafe,0
959820,2001:240:bb48:1008::cafe,0
959821,2001:240:bb48:1007::cafe,0
959822,2001:240:bb48:1005::cafe,0
959826,2001:240:bb42:1031::cafe,0
959827,2001:240:bb42:1030::cafe,0
959828,2001:240:bb42:102c::cafe,0
959829,2001:240:bb42:102b::cafe,0
959830,2001:240:bb42:102a::cafe,0
959831,2001:240:bb42:1028::cafe,0
959833,2001:240:bb42:101b::cafe,0
959834,2001:240:bb42:101a::cafe,0
959835,2001:240:bb42:1019::cafe,0
959836,2001:240:bb42:1018::cafe,0
959837,2001:240:bb42:1017::cafe,0
959838,2001:240:bb42:1015::cafe,0
959839,2001:240:bb42:1011::cafe,0
959840,2001:240:bb42:100d::cafe,0
959841,2001:240:bb42:100a::cafe,0
959842,2001:240:bb42:1008::cafe,0
959851,2001:240:bb41:1053::cafe,0
959852,2001:240:bb41:1052::cafe,0
959853,2001:240:bb41:1049::cafe,0
959854,2001:240:bb41:1048::cafe,0
959855,2001:240:bb41:1047::cafe,0
959856,2001:240:bb41:1046::cafe,0
959857,2001:240:bb41:1045::cafe,0
959858,2001:240:bb41:1044::cafe,0
959859,2001:240:bb41:1043::cafe,0
959860,2001:240:bb41:1042::cafe,0
959861,2001:240:bb41:1041::cafe,0
959862,2001:240:bb41:1040::cafe,0
959863,2001:240:bb41:103f::cafe,0
959864,2001:240:bb41:103e::cafe,0
959865,2001:240:bb41:103b::cafe,0
959866,2001:240:bb41:103a::cafe,0
959867,2001:240:bb41:1038::cafe,0
959868,2001:240:bb41:1035::cafe,0
959869,2001:240:bb41:1034::cafe,0
959870,2001:240:bb41:1031::cafe,0
959872,2001:240:bb41:102f::cafe,0
959873,2001:240:bb41:102e::cafe,0
959874,2001:240:bb41:102d::cafe,0
959875,2001:240:bb41:102b::cafe,0
959876,2001:240:bb41:1028::cafe,0
959877,2001:240:bb41:1026::cafe,0
959878,2001:240:bb41:1025::cafe,0
959879,2001:240:bb41:1022::cafe,0
959880,2001:240:bb41:101f::cafe,0
959881,2001:240:bb41:101e::cafe,0
959882,2001:240:bb41:101c::cafe,0
959883,2001:240:bb41:101a::cafe,0
959885,2001:240:bb41:1019::cafe,0
959886,2001:240:bb41:1018::cafe,0
959888,2001:240:bb41:1015::cafe,0
959890,2001:240:bb41:1012::cafe,0
959891,2001:240:bb41:1010::cafe,0
959892,2001:240:bb41:100b::cafe,0
959893,2001:240:bb41:100a::cafe,0
959895,2001:240:bb41:1005::cafe,0
959896,2001:240:bb41:1004::cafe,0
959898,2001:240:bb41:1002::cafe,0
959900,2001:240:bb41:1001::cafe,0
966259,2001:2040:c001:ff2::1,0
966260,2001:2040:c001:ff1::1,0
966261,2001:2040:c001:f46::1,0
966262,2001:2040:c001:f45::1,0
966263,2001:2040:c001:f44::1,0
966264,2001:2040:c001:f43::1,0
966265,2001:2040:c001:f42::1,0
966266,2001:2040:c001:f41::1,0
966267,2001:2040:c001:f40::1,0
966268,2001:2040:c001:f39::1,0
966269,2001:2040:c001:f38::1,0
966270,2001:2040:c001:f37::1,0
966271,2001:2040:c001:f36::1,0
966272,2001:2040:c001:f35::1,0
966273,2001:2040:c001:f34::1,0
966274,2001:2040:c001:f33::1,0
966275,2001:2040:c001:f32::1,0
966276,2001:2040:c001:f31::1,0
966277,2001:2040:c001:f30::1,0
966278,2001:2040:c001:f29::1,0
966279,2001:2040:c001:f28::1,0
966280,2001:2040:c001:f27::1,0
966281,2001:2040:c001:f26::1,0
966282,2001:2040:c001:f25::1,0
966283,2001:2040:c001:f24::1,0
966284,2001:2040:c001:f23::1,0
966285,2001:2040:c001:f22::1,0
966286,2001:2040:c001:f21::1,0
966287,2001:2040:c001:f20::1,0
966288,2001:2040:c001:f19::1,0
966289,2001:2040:c001:f18::1,0
966290,2001:2040:c001:f17::1,0
966291,2001:2040:c001:f16::1,0
966292,2001:2040:c001:f15::1,0
966293,2001:2040:c001:f14::1,0
966294,2001:2040:c001:f13::1,0
966295,2001:2040:c001:f12::1,0
966296,2001:2040:c001:f11::1,0
966297,2001:2040:c001:f10::1,0
966298,2001:2040:c001:f09::1,0
966299,2001:2040:c001:f08::1,0
966300,2001:2040:c001:f07::1,0
966301,2001:2040:c001:f06::1,0
966302,2001:2040:c001:f05::1,0
966303,2001:2040:c001:f04::1,0
966304,2001:2040:c001:f03::1,0
966305,2001:2040:c001:401::5,0
966306,2001:2040:c001:401::4,0
966307,2001:2040:c001:304::5,0
966308,2001:2040:c001:304::4,0
966309,2001:2040:c001:302::13,0
966310,2001:2040:c001:301::4,0
966311,2001:2040:c001:203::301,0
966312,2001:2040:c001:203::300,0
966313,2001:2040:c001:203::203,0
966314,2001:2040:c001:203::202,0
966315,2001:2040:c001:203::201,0
966316,2001:2040:c001:203::200,0
966317,2001:2040:c001:202::13,0
966318,2001:2040:c001:1ff::1,0
966319,2001:2040:c001:104::5,0
966320,2001:2040:c001:103::215,0
966321,2001:2040:c001:103::214,0
966322,2001:2040:c001:103::213,0
966323,2001:2040:c001:103::212,0
966324,2001:2040:c001:103::13,0
966325,2001:2040:c001:102::3,0
966326,2001:2040:c001:102::13,0
966327,2001:2040:c001:102::12,0
966328,2001:2040:c001:102::11,0
966329,2001:2040:c001:101::4,0
966330,2001:2040:c001:101::3,0
966852,2001:2010:ea7:beef::,0
966944,2001:200:dff:fff1:216:3eff:feed:ece0,1
968173,2001:200:0:1cd1::beef,0
968174,2001:200:0:1cd1::89:dead,0
977652,2001:1c02:1507:f900:208:9bff:feed:c89,1
978425,2001:1ba0:babe:7::1,0
978426,2001:1ba0:babe:62::1,0
978427,2001:1ba0:babe:61::1,0
978718,2001:1b60:2:11:913:103:be57:cafe,2
978719,2001:1b60:2:11:913:101:be57:cafe,2
978733,2001:1b60:1000:1:cafe:5054:2ec2:0,2
978735,2001:1b60:1000:17:1:ea7:dead:beef,2
979492,2001:1b40:5600:fe00:beef:beef:beef:beef,0
979548,2001:1b40:5009:12::cafe,0
979549,2001:1b40:5009:12::beef,0
980458,2001:1af8:4700:a118:14::beef,0
980460,2001:1af8:4700:a117:dead::dead,0
981097,2001:1af8:4300:a004:dead::1,0
981106,2001:1af8:4300:3:c0:ffee:cafe:4,0
981182,2001:1af8:4200:a008:2::cafe,0
981183,2001:1af8:4200:a008:2::beef,0
981184,2001:1af8:4200:a008:2::b00b,0
981218,2001:1af8:4100:a089:2::dead,0
981219,2001:1af8:4100:a089:2::cafe,0
981220,2001:1af8:4100:a089:2::babe,0
981239,2001:1af8:4100:a056:23::cafe,0
981248,2001:1af8:4100:a052:24::face,0
981249,2001:1af8:4100:a052:23::dead,0
981262,2001:1af8:4100:a01c:6:0:babe:1,0
981263,2001:1af8:4100:a01c:5:0:babe:1,0
981264,2001:1af8:4100:a01c:4:0:babe:1,0
981268,2001:1af8:4100:2::bad:c0de,0
981381,2001:1af8:4040:a008:10::dead,0
981382,2001:1af8:4040:a008:10::cafe,0
981650,2001:1af8:3100:a00c:4:dead:d0d0:beef,0
981810,2001:1af0:1000:40:face:b00c:3333:a3f,0
981811,2001:1af0:1000:40:face:b00c:3333:7020,2
981812,2001:1af0:1000:40:face:b00c:0:a7,0
981813,2001:1af0:1000:40:face:b00c:0:358e,2
982026,2001:1ab8:3:0:face:b00c:3333:a3f,0
982027,2001:1ab8:3:0:face:b00c:0:a7,0
982028,2001:1ab8:3:0:face:b00c:0:358e,2
982035,2001:1ab0:f001:face:d::1,0
982036,2001:1ab0:f001:face::9,0
982037,2001:1ab0:f001:face::8,0
982038,2001:1ab0:f001:face::7,0
982039,2001:1ab0:f001:face::17,0
982040,2001:1ab0:f001:face::16,0
982041,2001:1ab0:f001:face::15,0
982042,2001:1ab0:f001:face::12,0
982043,2001:1ab0:f001:face::11,0
982044,2001:1ab0:f001:face::10,0
982045,2001:1ab0:f001:face:21b:21ff:fed6:3317,1
982046,2001:1ab0:f001:face:21b:21ff:fed6:3272,1
982047,2001:1ab0:f001:face:21b:21ff:fea8:8556,1
982048,2001:1ab0:f001:face:21b:21ff:fea8:850e,1
982049,2001:1ab0:f001:face:216:3eff:fe4e:2fdd,1
982050,2001:1ab0:f001:face:216:3eff:fe4a:dfcf,1
982051,2001:1ab0:f001:face:216:3eff:fe42:7caa,1
982052,2001:1ab0:f001:face:216:3eff:fe2f:1453,1
982053,2001:1ab0:f001:face:216:3eff:fe2e:d370,1
982054,2001:1ab0:f001:face:216:3eff:fe28:9c9b,1
982055,2001:1ab0:f001:face:216:3eff:fe14:7a87,1
982328,2001:1a98:4401::cafe:77,0
982331,2001:1a98:2000:e:face:b00c:3333:a3f,0
982332,2001:1a98:2000:e:face:b00c:0:a7,0
982333,2001:1a98:2000:e:face:b00c:0:358e,2
982429,2001:1a80:902:feed::dead:beaf,0
982459,2001:1a80:305b:101::feed:1,0
982503,2001:1a80:3000:c00::dead,0
983308,2001:1a50:7:1::feed:face,0
983383,2001:1a50:1a:0:1000:c001:0:b,0
983384,2001:1a50:1a:0:1000:c001:0:4,0
983385,2001:1a50:1a:0:1000:c001:0:1b,0
983386,2001:1a50:1a:0:1000:c001:0:15,0
983392,2001:1a50:1a:0:1000::c001,0
991190,2001:1a10:cd:fb04:face:b00c:3333:a3f,0
991191,2001:1a10:cd:fb04:face:b00c:3333:7020,2
991192,2001:1a10:cd:fb04:face:b00c:0:a7,0
991193,2001:1a10:cd:fb04:face:b00c:0:358e,2
991194,2001:1a10:cd:fb03:face:b00c:3333:a3f,0
991195,2001:1a10:cd:fb03:face:b00c:3333:7020,2
991196,2001:1a10:cd:fb03:face:b00c:0:a7,0
991197,2001:1a10:cd:fb03:face:b00c:0:358e,2
991284,2001:1a10::8781:c001,0
991600,2001:1a00:1:cafe::f,0
991601,2001:1a00:1:cafe::b,0
991602,2001:1a00:1:cafe::a,0
991603,2001:1a00:1:cafe::8,0
991604,2001:1a00:1:cafe::7,0
991605,2001:1a00:1:cafe::5,0
991606,2001:1a00:1:cafe::444,0
991607,2001:1a00:1:cafe::443,0
991608,2001:1a00:1:cafe::44,0
991609,2001:1a00:1:cafe::43,0
991610,2001:1a00:1:cafe::41,0
991611,2001:1a00:1:cafe::404,0
991612,2001:1a00:1:cafe::403,0
991613,2001:1a00:1:cafe::4,0
991614,2001:1a00:1:cafe::342,0
991615,2001:1a00:1:cafe::306,0
991616,2001:1a00:1:cafe::305,0
991617,2001:1a00:1:cafe::3,0
991618,2001:1a00:1:cafe::244,0
991619,2001:1a00:1:cafe::243,0
991620,2001:1a00:1:cafe::242,0
991621,2001:1a00:1:cafe::241,0
991622,2001:1a00:1:cafe::216,0
991623,2001:1a00:1:cafe::215,0
991624,2001:1a00:1:cafe::212,0
991625,2001:1a00:1:cafe::211,0
991626,2001:1a00:1:cafe::210,0
991627,2001:1a00:1:cafe::20e,0
991628,2001:1a00:1:cafe::20d,0
991629,2001:1a00:1:cafe::20c,0
991630,2001:1a00:1:cafe::20b,0
991631,2001:1a00:1:cafe::208,0
991632,2001:1a00:1:cafe::207,0
991633,2001:1a00:1:cafe::206,0
991634,2001:1a00:1:cafe::204,0
991635,2001:1a00:1:cafe::203,0
991636,2001:1a00:1:cafe::202,0
991637,2001:1a00:1:cafe::14a,0
991638,2001:1a00:1:cafe::149,0
991639,2001:1a00:1:cafe::148,0
991640,2001:1a00:1:cafe::147,0
991641,2001:1a00:1:cafe::146,0
991642,2001:1a00:1:cafe::145,0
991643,2001:1a00:1:cafe::143,0
991644,2001:1a00:1:cafe::142,0
991645,2001:1a00:1:cafe::141,0
991646,2001:1a00:1:cafe::12,0
991647,2001:1a00:1:cafe::111,0
991648,2001:1a00:1:cafe::11,0
991649,2001:1a00:1:cafe::10f,0
991650,2001:1a00:1:cafe::10d,0
991651,2001:1a00:1:cafe::10b,0
991652,2001:1a00:1:cafe::10a,0
991653,2001:1a00:1:cafe::108,0
991654,2001:1a00:1:cafe::107,0
991655,2001:1a00:1:cafe::10,0
991677,2001:19f8:208::cafe,0
991706,2001:19f0:b001:998::cafe:23,0
991975,2001:19f0:ac01:11c8::dead,0
992138,2001:19f0:9002:bf5:5400:1ff:feed:3103,1
992731,2001:19f0:8001:2fa:5400:1ff:feed:dd76,1
992970,2001:19f0:7402:940::dead:beef,0
993403,2001:19f0:7001:6a5::cafe:53,0
993630,2001:19f0:7001:325f:5400:1ff:feed:6515,1
994266,2001:19f0:7000:8005::134:cafe,0
994562,2001:19f0:6c01:66::feed:beef,0
994564,2001:19f0:6c01:66::dab:face,0
994733,2001:19f0:6c01:1c2:1:beef:0:53,0
994830,2001:19f0:6c01:1264::dead:face,0
995058,2001:19f0:6801:cac:beef::53,0
995244,2001:19f0:6800:11e6:face::feed,0
995245,2001:19f0:6800:11e6:face:0:77:7777,0
995246,2001:19f0:6800:11e6:face:0:6e:7330,0
995247,2001:19f0:6800:11e6:face:0:6d:7831,2
995248,2001:19f0:6800:11e6:face:0:6d:7830,2
995249,2001:19f0:6800:11e6:face:0:67:6974,2
995527,2001:19f0:6400:b00b::33,0
995662,2001:19f0:6001:5e6d::dead,0
995900,2001:19f0:6001:135f:5400:1ff:feed:9a79,1
996258,2001:19f0:5c01:f24:5400:1ff:feed:dc7b,1
996493,2001:19f0:5c01:16a:5400:ff:fe5c:feed,1
996778,2001:19f0:5c00:89c3:0:dead:beef:cafe,0
997310,2001:19f0:5:3c9c:feed:dead:beef:7,0
997311,2001:19f0:5:3c9c:feed:dead:beef:5,0
997312,2001:19f0:5:3c9c:feed:dead:beef:3,0
997313,2001:19f0:5:3c9c:feed:dead:beef:2,0
997314,2001:19f0:5:3c9c:feed:dead:beef:1,0
997348,2001:19f0:5:384:beba:cafe:e:c0ca,0
997378,2001:19f0:5:355:b19:b00b:babe:cafe,2
997380,2001:19f0:5:355:1337:c0de:4:11fe,2
997383,2001:19f0:5:355:0:ba1d:babe:be57,2
997396,2001:19f0:5:34a0:1:ea7:dead:babe,2
997416,2001:19f0:5:330:1337:c0de:4:11fe,2
997417,2001:19f0:5:330:0:c01d:c01a:cafe,0
997420,2001:19f0:5:330:0:1ce:1ce:babe,0
997680,2001:19f0:5:1ad2::babe,0
997687,2001:19f0:5:1a66:5400:1ff:feed:b70c,1
997696,2001:19f0:5:1a07:1:5ee:bad:c0de,0
997697,2001:19f0:5:1a07:1337:c0de:4:11fe,2
997842,2001:19f0:5801:f07:5400:1ff:feef:b00b,1
998114,2001:19f0:5801:1e4::dead:b00c,0
998328,2001:19f0:5800:8b8c:5400:ff:fe0c:cafe,1
998365,2001:19f0:5401:f31:0:dead:beef:cafe,0
998374,2001:19f0:5401:ce4:dead:beef:cafe:4c38,2
998375,2001:19f0:5401:ce4:dead:beef:cafe:2593,2
998376,2001:19f0:5401:ce4:dead:beef:cafe:1161,2
998477,2001:19f0:5401:1c68:5400:1ff:feed:9b83,1
998487,2001:19f0:5401:1a0f:5400:1ff:feed:331f,1
998779,2001:19f0:5001:2e3f:5400:1ff:feed:a259,1
998922,2001:19f0:5001:1ad:0:cafe:babe:1337,2
998936,2001:19f0:5001:196::da:b00c,0
999114,2001:19f0:5000:8a23:c0fe:cafe:c0ff:ee25,0
999498,2001:19f0:4400:762f:5400:1ff:feed:8df,1
999986,2001:19f0:300:6185::dead,0
999987,2001:19f0:300:6185::beef,0
1000112,2001:19f0:300:2185:a:dead:bad:faff,0
1000995,2001:19d0:2:6:face::4,0
1000996,2001:19d0:2:6:face::3,0
1000997,2001:19d0:2:6:face::2,0
1000998,2001:19d0:2:6:c0de::c0de,0
1000999,2001:19d0:2:6:c0de::,0
1001000,2001:19d0:2:6:c0de:0:736d:7471,2
1001001,2001:19d0:2:6:c0de:0:736d:7470,0
1001002,2001:19d0:2:6:c0de:0:6e61:6d65,0
1001003,2001:19d0:2:6:c0de:0:6d61:696c,0
1001004,2001:19d0:2:6:c0de:0:6874:7470,0
1003100,2001:1960:3600:0:face:b00c:3333:a3f,0
1003101,2001:1960:3600:0:face:b00c:0:a7,0
1003102,2001:1960:3600:0:face:b00c:0:358e,2
1003826,2001:1938:f0a1:f0a1:a:b16:d06:face,2
1003827,2001:1938:f0a1:f0a1:a:b16:ca7:face,2
1003828,2001:1938:f0a1:f0a1::dead:bee,0
1003829,2001:1938:f0a1:f0a1::bad:c0de,0
1003831,2001:1938:b00b::db:3,0
1003832,2001:1938:b00b::db:2,0
1003833,2001:1938:b00b::db:1,0
1003834,2001:1938:b00b::db:0,0
1003835,2001:1938:b00b::db76,0
1003836,2001:1938:b00b::db74,0
1003837,2001:1938:b00b::db73,0
1003838,2001:1938:b00b::db72,0
1003839,2001:1938:b00b::db71,0
1003840,2001:1938:b00b::1000,0
1003841,2001:1938:b00b::1,0
1003842,2001:1938:b00b:1::4a10:2,0
1003843,2001:1938:b00b:1::4a10:1,0
1003844,2001:1938:b00b:0:1b00:b135:4510:a9e3,2
1003845,2001:1938:b00b:0:192:168:27:36,2
1003846,2001:1938:b00b:0:192:168:27:35,2
1003847,2001:1938:b00b:0:192:168:27:34,2
1003882,2001:1938:0:8008:feed:face:4510:a02f,2
1017817,2001:1890:c01:c001::1161:de34,0
1017910,2001:1890:c00:c001::ee71:ecca,0
1017911,2001:1890:c00:c001::1171:ecca,0
1018901,2001:1890:111d:1::dead,0
1019184,2001:1860:c001::8,0
1019185,2001:1860:c001::5,0
1019186,2001:1860:c001::46,0
1019187,2001:1860:c001::42,0
1019188,2001:1860:c001:303f::253,0
1019189,2001:1860:c001:303f::252,0
1019190,2001:1860:c001:3034::146,0
1019191,2001:1860:c001:302e::144,0
1019192,2001:1860:c001:301e::128,0
1019193,2001:1860:c001:301c::159,0
1019194,2001:1860:c001:301c::158,0
1019195,2001:1860:c001:3018::1,0
1019196,2001:1860:c001:3017::254,0
1019197,2001:1860:c001:3014::184,0
1019198,2001:1860:c001:3013::183,0
1019199,2001:1860:c001:3013::182,0
1019200,2001:1860:c001:3012::2,0
1019201,2001:1860:c001:3012::1,0
1019202,2001:1860:c001:3011::242,0
1019203,2001:1860:c001:300d::216,0
1019204,2001:1860:c001:300a::197,0
1019205,2001:1860:c001:300a::196,0
1019206,2001:1860:c001:3009::187,0
1019207,2001:1860:c001:3009::186,0
1019208,2001:1860:c001:3003::140,0
1019209,2001:1860:c001:3002::132,0
1019210,2001:1860:c001:3001::135,0
1019211,2001:1860:c001:3001::134,0
1019212,2001:1860:c001:3000::130,0
1019447,2001:1838:2004:beef::1,0
1019513,2001:1838:2000:40c::cafe,0
1019917,2001:1702:28:2:face:b00c:3333:a3f,0
1019918,2001:1702:28:2:face:b00c:3333:7020,2
1019919,2001:1702:28:2:face:b00c:0:a7,0
1019920,2001:1702:28:2:face:b00c:0:358e,2
1019921,2001:1702:28:1:face:b00c:3333:a3f,0
1019922,2001:1702:28:1:face:b00c:3333:7020,2
1019923,2001:1702:28:1:face:b00c:0:a7,0
1019924,2001:1702:28:1:face:b00c:0:358e,2
1020310,2001:16e0:0:5:0:dead:beef:a,0
1020311,2001:16e0:0:5:0:dead:beef:9,0
1020312,2001:16e0:0:5:0:dead:beef:8,0
1020313,2001:16e0:0:5:0:dead:beef:7,0
1020342,2001:16d8:dead::8,0
1020343,2001:16d8:dead::4,0
1020366,2001:16d8:c016:0:dead:beef:b00b:216,2
1020367,2001:16d8:c016:0:dead:beef:b00b:210,2
1020370,2001:16d8:beef:507:a2f3:c1ff:fea6:719c,1
1020371,2001:16d8:beef:507::1,0
1020372,2001:16d8:beef:1001::173:94,0
1020373,2001:16d8:beef:0:8cc5:97ff:fec7:db7f,1
1020374,2001:16d8:beef:0:5ceb:95ff:febe:68a6,1
1020479,2001:16a6:c000:f:face:b00c:3333:a3f,0
1020480,2001:16a6:c000:f:face:b00c:3333:7020,2
1020481,2001:16a6:c000:f:face:b00c:0:a7,0
1020482,2001:16a6:c000:f:face:b00c:0:358e,2
1020483,2001:16a6:c000:e:face:b00c:3333:a3f,0
1020484,2001:16a6:c000:e:face:b00c:3333:7020,2
1020485,2001:16a6:c000:e:face:b00c:0:a7,0
1020486,2001:16a6:c000:e:face:b00c:0:358e,2
1020487,2001:16a6:c000:d:face:b00c:3333:a3f,0
1020488,2001:16a6:c000:d:face:b00c:3333:7020,2
1020489,2001:16a6:c000:d:face:b00c:3333:1b26,2
1020490,2001:16a6:c000:d:face:b00c:0:a7,0
1020491,2001:16a6:c000:d:face:b00c:0:358e,2
1020492,2001:16a6:c000:c:face:b00c:3333:a3f,0
1020493,2001:16a6:c000:c:face:b00c:3333:7020,2
1020494,2001:16a6:c000:c:face:b00c:3333:1b26,2
1020495,2001:16a6:c000:c:face:b00c:0:a7,0
1020496,2001:16a6:c000:c:face:b00c:0:358e,2
1020497,2001:16a6:c000:b:face:b00c:3333:a3f,0
1020498,2001:16a6:c000:b:face:b00c:3333:7020,2
1020499,2001:16a6:c000:b:face:b00c:3333:1b26,2
1020500,2001:16a6:c000:b:face:b00c:0:a7,0
1020501,2001:16a6:c000:b:face:b00c:0:358e,2
1020502,2001:16a6:c000:a:face:b00c:3333:a3f,0
1020503,2001:16a6:c000:a:face:b00c:3333:7020,2
1020504,2001:16a6:c000:a:face:b00c:3333:1b26,2
1020505,2001:16a6:c000:a:face:b00c:0:a7,0
1020506,2001:16a6:c000:a:face:b00c:0:358e,2
1020524,2001:16a6:c000:9:face:b00c:3333:a3f,0
1020525,2001:16a6:c000:9:face:b00c:3333:7020,2
1020526,2001:16a6:c000:9:face:b00c:3333:1b26,2
1020527,2001:16a6:c000:9:face:b00c:0:a7,0
1020528,2001:16a6:c000:9:face:b00c:0:358e,2
1020529,2001:16a6:c000:8:face:b00c:3333:a3f,0
1020530,2001:16a6:c000:8:face:b00c:3333:7020,2
1020531,2001:16a6:c000:8:face:b00c:3333:1b26,2
1020532,2001:16a6:c000:8:face:b00c:0:a7,0
1020533,2001:16a6:c000:8:face:b00c:0:358e,2
1020534,2001:16a6:c000:7:face:b00c:3333:a3f,0
1020535,2001:16a6:c000:7:face:b00c:3333:7020,2
1020536,2001:16a6:c000:7:face:b00c:3333:1b26,2
1020537,2001:16a6:c000:7:face:b00c:0:a7,0
1020538,2001:16a6:c000:7:face:b00c:0:358e,2
